PostID,post_text,Image
7652900878066219,"ID please! 

Habiganj",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/481182305_1399216161439741_520076202480756871_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGHny1r17WUQgmgBjgzYooV3KvTkbbhSx_cq9ORtuFLH__Iv3Ue2WgY6hz0mrQQyATy_VVe0iAck7zxWbkrMmlB&_nc_ohc=WNaZygIgSjgQ7kNvwGX-SNs&_nc_oc=AdkNlKm3N8PWltT5_wCsBJe1YPrHHYyzsYSSNFgPQ8CJhGODHelDI2Ol8l9PcmofoyQ&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=7-WVuxVTYFM2SIg3xY2ssA&oh=00_AfVHzJUMuEb1lNWRUVcUofYF5Y12-YzGRh8csHpzzRsaSw&oe=689ED42B
7647919895230984,"Common Mormon
I'd  help Joy Biswas 
Munshiganj, Bangladesh",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/490905028_3878981869032073_6000268108405994037_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeHBmn8_PMlXUTBfq53kEScj1fZnmBGp3bvV9meYEandu0POgr4VOQQGWb5i_B3xwW9_GHlqSzAH1btCnfqijNmk&_nc_ohc=A9OXonqAFEkQ7kNvwEh8gGt&_nc_oc=AdlA4zmqNp9mrv2cQcU2HSY6f9eRE2XHwb77OsEcXywQlsNzhtAZtAEzYEFMgNe9yOg&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=7-WVuxVTYFM2SIg3xY2ssA&oh=00_AfW5Nt9i5k9xhZkIybuiVFsfqdOANUZfmG_hAAlH9fA28g&oe=689ED0AF
7646957938660513,"Tailed Jay
Graphium agamemnon

Moulovibazar
March 2024",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/475900790_1322718118867992_6952940940438189141_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeH8suf2fmHdX32quw8KhhVAAWkpPzEMCTkBaSk_MQwJOR6LLSjEasuTgcahSws-MRir1s5-9-1kEgRE3SJpRfia&_nc_ohc=-vxqQVhPHNYQ7kNvwF2d4B1&_nc_oc=AdlCm88ICqGBks02MUBJTCzvMWZPV12nX-1fIePkCfOlAQOYWwJ6UE9s-vFylpsulco&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=7-WVuxVTYFM2SIg3xY2ssA&oh=00_AfVC7cdvdfpNNq6Z_WHpBT-aP8R5r1bWyYLss3tU-PXeRg&oe=689ED047
7631582836864690,"Great Orange-tip
Hebomoia glaucippe

Coxbazar
April 2024",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/475774539_1322717315534739_2015429894730126657_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeEeTt87SIcoKBv0HZRDdwVUzudI1S8EeubO50jVLwR65qu8eNsJyQR2sx6Ido_LcmZvp8JiTFM_zLbnvIhcPhSK&_nc_ohc=RI9XXAq2NDgQ7kNvwHto0zw&_nc_oc=AdkYTVF_Y9Qs9VCpvn7DF-nLnWqP_iR_fImgCDYOCFs4qT6-a4RRshQ34iXsiOr0d5U&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=iddJ0Re09cIwR1U5FCJCgQ&oh=00_AfWzlg8WoIkkTnVg2t4wOyTtOvScV424X_l9HSJKo4Ahew&oe=689ED13E
7637201739636133,"Plain Tiger Butterfly and Caterpillar 

Brahmanbaria 
Apr'24",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/481081873_1618943728986981_8669272467740212113_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeHVjl00wAECNOi14RcEr43it6oyEWVxAqi3qjIRZXECqD20GFzL3_xN_Rtzejmm0K5guhbtKFIAB-JRN5F98rDR&_nc_ohc=uoZ0Bmd30nUQ7kNvwFFSEyq&_nc_oc=AdkkDCfi0JOue8t4DTkc-7mdj_l56jo0yujWUNiK4Qw4uGCMBGdcRXVa46-KFZ24t6E&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=iddJ0Re09cIwR1U5FCJCgQ&oh=00_AfWBSXyBzdYwYOnvVgCBoMeG44DxyjHseMBPqhjn63rNPQ&oe=689EC1CB
7639775089378798,"বাংলা নাম: হলুদ/তৃণ গোধূম 
English Name: Common Grass Yellow
Scientific Name: Eurema hecabe

April, 2024
Rajshahi",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/482238814_668268045883763_90659621880913443_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeFnmirDwzb0qsfIG4mIl6DqJiN0fqfAoqUmI3R-p8CipS_Oe4gGrX2mzdzaym2FkzWSJ1lJKkgC44dTC_FxyLxX&_nc_ohc=KzA6yjMUh4IQ7kNvwHlRf3A&_nc_oc=AdkM_reHVNUqkK2cxKaVx7fIe_1oQPx9WKkAl5qvU8LVX4BW6xTg3GKAmui8sCBUdgs&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=iddJ0Re09cIwR1U5FCJCgQ&oh=00_AfV1GQ7DUP7CX5F2EfQUapXpl1DQHT1ol85fYNSTw0FeVA&oe=689EBCE8
7615580051798302,"Apfly
Akhaura 
28/09/2014",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/499544218_9922235717813440_3935498390570263637_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeEZJuZDDMeDoC2EcD3DIoE_mBYN25ZWOkyYFg3bllY6TDR9fLxGpCdHs9-OZHwL0yRay9OYVAzY05Cc-ZMLNQbv&_nc_ohc=4ZmXww9X5S8Q7kNvwHoI_FZ&_nc_oc=Adlh5PedSglZCJkWO33cHm5EI_gR63HAjb87GbTPwDlqq5nilZiBeAv9GvNEBcQ77Wc&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=_KN25aOy8qYrWU9p9y9OaA&oh=00_AfW20gIp7u0WNCILiCZaxBFCI7GaFCHefOsjDjH6Vkt6aw&oe=689ECCB8
7633618459994461,"Zeltus amasa(Hewitson, 1865)
The Fluffy tit
Family: Lycaenidae
 
Location: Chittagong University campus 
28 April,2024",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/478214936_1178716007172492_145696236148673261_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeG6QTON4p6QnLjfsm5Bp90XGPNqdYvu8vsY82p1i-7y-4f-7q04_wkL8RAhcQ-8zNeAJjuhbSx1T2MJ2NATvGxH&_nc_ohc=xShTRGpJCvgQ7kNvwHQ2Jjz&_nc_oc=AdmdRs7nIEQ51g3e4lANqbJFIHo2h5jf-h_73Nx7sXe5Jo8ABkEci3-34q-d60ArTqs&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=_KN25aOy8qYrWU9p9y9OaA&oh=00_AfXjRqdGan8li8CPeFO4fficaO8QVu1x1t9XtoGc30dFPQ&oe=689EBD78
7638347122854928,"It’s time for next generation. 🖤😇

🆔 Common grass yellow. 🦋
📸 Redmi note 9 + L810 lens 
🌍 Habiganj.",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/479558056_1340343720454509_5793075068665052881_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeHniNaohDgBE1IBJEKBnutvKJTZsrFhcEcolNmysWFwR6Audkc7Nkz2e2N1fKTXqTi8TcSZWKbpuyrehx0IAc9j&_nc_ohc=vnXVQue1pukQ7kNvwFw9Iz_&_nc_oc=AdlXAdgVQ3crljBjYUmOTp0SHlS74rfonClaUmflvtcH2r3AsYMLllesZQeS0buAtmM&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=_KN25aOy8qYrWU9p9y9OaA&oh=00_AfXxVBmJTTM8txOcjQwPPA6aASJg_6kcg9E0wi0NgvJ0lg&oe=689EEC18
7627866293903011,"Common Line Blue 
April 2023
Habiganj",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/507309602_10236954160901893_9217371376450312984_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGfQa0aicQcRTN_K0lnK3H37lIcB64wS1TuUhwHrjBLVAmvs2yqVjNzx7r7sFQ9IaOiha9KGE6pB9IZhJCgOIQV&_nc_ohc=i047jt7_uMIQ7kNvwGe6esS&_nc_oc=AdmL07K1nWuVVBDpkvSagA75Az_nkRX5vLBcjKx8f-7LtsNql5EirYmnVy0itaOOkW0&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=RQSFjTG7AYNabEgKsKgwBw&oh=00_AfVDcvGK6X6aef5hzYh8YdLhJC1Zs5ynWJOW_PibaXIYig&oe=689ED973
7631815270174780,"Blue pansy
Azampur, Akhaura
31 May 2021",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/484715723_1215728976565162_3096128759034866281_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeF3hOlqJ6WJXao0F9I_XVo7x4TqXBjiEELHhOpcGOIQQvN91Vc1Wk4U1U7SciUrfUhYs6rwbw2rDNUtiw0p7TdK&_nc_ohc=PMavh148gDsQ7kNvwFA7Jc8&_nc_oc=Adl4TASAn4keUfmptkDFaubtnVLGPrhhgVDdD9LxVzdk1pplTebmLSd2JPJ-FSMW6ok&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=RQSFjTG7AYNabEgKsKgwBw&oh=00_AfWCPPld5NOYsCMpLplCSx30KZYvfXbuQFw1DA-TczGAmw&oe=689EE536
7630128307010143,"Asian Grizzled Skipper (spialia galba)
April 2024. 
Hathazari Chattogram.",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/481455935_1028828422633721_8177255492351481822_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGWkViLisFH68IPFWzFUjEiex_B-b1sv1l7H8H5vWy_Wfz33x9-nxIYn0uTbcxB8_kodX3X7KGydPOsY1O-KkSM&_nc_ohc=ze2kUTwBOZoQ7kNvwEfxY43&_nc_oc=AdndCjHflDoJ0RWFjmyLQADefMzN2MwniwS-cjZptKBYpP5vHYmfT28XhTxkhm-9r7A&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=RQSFjTG7AYNabEgKsKgwBw&oh=00_AfXXoqu0saOAslbAk6R1DRN2Csnl5sCDjajOpDzbAT6nCw&oe=689EE70F
7628960320460275,"চন্দনচূড়, বনরঞ্জী
Common Nawab
Binomial Name: Polyura athamas
সাতছড়ি, ০৯ মার্চ ২০২৪
©Mugniur Rahman Moni",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/498281514_9951094341638976_645568020497723230_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGBC2CX1brem8C63z7l_AhKRtQcij4cZ0RG1ByKPhxnRJPGlJhqappGR-VJoYwrBzpO7DNZK8LfuT2sysUCrf_-&_nc_ohc=fmJtnwFXRnQQ7kNvwF9T7fK&_nc_oc=Admb7dcyCXsV3QhGU5Ph9DiJ9uQywKDkPDFRdPB0zeDWulYLn41lMTpUbtiildO7-J0&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=DOEW5cJJqWT41IsSdX_S5w&oh=00_AfUl1zg4dJrxXOIQRLElpiEI0rJNuuSzIEDL5fvifCrpjQ&oe=689EE047
7627992533890387,"Malayan
April 2024
Habiganj",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/507977975_10236954164701988_4003589693201838292_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeH4wmyMkMRiGsfA-k0RCf0WjwwgbHPoUKGPDCBsc-hQodsQhrRkDfQn1ZUFl_KP7h41y818LvZVzKhy_HLhlhDY&_nc_ohc=60u0jfyrroIQ7kNvwG5YiJD&_nc_oc=AdnB8Z24DTe6PxLCSJXeT_yls5J0V-2YYCvzr9sK8rbf36OUcw_FOBqjQbbdGoLhAKs&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=DOEW5cJJqWT41IsSdX_S5w&oh=00_AfVntWl_NsCf3J1MG3Z0JiEfLVjgurtkYJjcs7oBSyCi5g&oe=689ED9EE
7623849060971401,"Catochrysops strabo (Fabricius,1793)
Forget me not
Lycaenidae
CU campus 

April'24",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/487182279_1976076549588793_2559598892290491323_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeG8e_UzPhr4wYvzvp8c3PP90FEO4yl8ad_QUQ7jKXxp39gdSBlllvhQpJePjkcElx2B-SB9im8kW-b2UeiR9tSE&_nc_ohc=7SOk14QlPpgQ7kNvwGSjYUe&_nc_oc=AdmPN7Tc_1yTQ4xO9tud1Uspeu2-IAFrG6YdccKGBtmBNaOohFKlczbPGKhpZxE4pts&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=DOEW5cJJqWT41IsSdX_S5w&oh=00_AfUWA4N_NG9RNNYQnHXNjZhjb3wxif9TIUBT1cRM3tJGrA&oe=689ED5FB
7623071924382448,"কুঞ্জপলান
Chestnut Bob(Iambrix salsala)

Chattogram April 24",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/481705640_1028826235967273_6711689799148085097_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGs7YkvLybzIZjZI9Ngb6tDkmT5pJi64UeSZPmkmLrhR0mYA-t9-KPOUI6BdzyXrXPrJLmnXXPItr74NiRpUTFd&_nc_ohc=L1XGTFQNnN0Q7kNvwF6FfxT&_nc_oc=Adk_ZK4_WvWZwi5GXgd5aTqAP1MDAnpd_5I8nqzpu3aqXOmfpBru2z6qG8xwQncUCIo&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=0q-6FygnlPRiPe7_JkMy-Q&oh=00_AfWPIYEIg_EJhcbeJ1VpM7a9YEylklHPgrLJm0DyfUBOOQ&oe=689ED56B
7621183221237985,"তুরা
Lime Blue
[Chilades lajus]

Chattogram,April 24",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/482053687_1028826555967241_9119694704283063638_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGSTbOS6IeESbiSMb0Lyf1md8dPZcvumvF3x09ly-6a8cIaQzeeQ1qLq9YvFMT3SRFDMw-ZmmR4OKY1ZWNjwCKt&_nc_ohc=CEXQaCtmO1IQ7kNvwEZKyU1&_nc_oc=AdlBnfm-UMHgG7BtuD6YxuKPigbMJir6mENP9Ntc8hTvaNLNfYUKQDl9irqR6W8fquk&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=0q-6FygnlPRiPe7_JkMy-Q&oh=00_AfXlggg00dArxv2r9J0OQ9nzy5WO_rZZAXW_SmesrFSU4A&oe=689EEF50
7619275038095470,"Plain tiger
Danaus chrysippus (Linnaeus,1758)
CU campus 

April'24",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/486498945_1976075762922205_1978457677268616917_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeFcv6S1yjdL9AOOW7TYsxAf99p1Ttm3Tv_32nVO2bdO_28YXp8EHxTSZvVAQNG3Rjg35XxN1r9rwfaMmEXyGqcf&_nc_ohc=fwryBvxvon8Q7kNvwEARmmu&_nc_oc=Adltt85QthMYff8OkoqoZEKAdXMacIRN9MvB8Z19QiPqe9bloKtA980p8NAzVXx00a4&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=0q-6FygnlPRiPe7_JkMy-Q&oh=00_AfWpRZTTU9VCdzeaZBEK9_A2ehFC2gNyeUmHNzUt6weEfg&oe=689EE1FB
7606713952684912,,https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/475966062_1322557935550677_741047244785359465_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGixiKwqVgJQfTqD66Q0mR6wEjsCGGdSr_ASOwIYZ1KvwQV1oewneCS1FXg3GYY1VhBJ5YWSoyUZuDrsoDVINQ5&_nc_ohc=IrMEHXq532QQ7kNvwFufVV-&_nc_oc=AdkE2uEMw3_kNTxyif0CCGKVzY4ppUXXLvB84G7yqxkZKVTEa1gsK9jb9Jw8QSnz2UU&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=EIdmmdaStOpAARfmjKCTsg&oh=00_AfWxkGJBkoGfAH1Cg-R8j4YQe5tRQObe2SQNFq9HtRP4UA&oe=689EE47F
7614723241883983,"Asian Grizzled Skipper (spialia galba)
April 2024. 
Hathazari Chattogram.",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/481074784_955482833394080_2430382900566352593_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeFpb9ALQJG1WyiklT_OWt8siW1e-m5aN3mJbV76blo3ef6ST-Knehz0pY6DYZ97lOYWB-AA_NDIq8B2bYjeYz--&_nc_ohc=9iZ_65rzqiMQ7kNvwEjG8Ir&_nc_oc=AdmkyEDnd6nRMox9rL3Ms6j59JrW0-RqPiD3yFi6Bik8zxGb3xY6sXyxtcgS3TNzQqQ&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=EIdmmdaStOpAARfmjKCTsg&oh=00_AfWsCf2vI7acqctRE2X6LBp8GmCNYXXwxL-y-_xVREGnnA&oe=689EBDD2
7614084221947885,"Staff Sergeant
Moulvibazar
March 2024",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/475988122_1322558082217329_2146785420055431602_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeFtOI9memagsA_ClM0MbgABwDpSZWCYWdLAOlJlYJhZ0iPbFfVzKtWMzUtKf2HZakuoa91YxJYhRIDF3ejxlf40&_nc_ohc=BtvqM6nRRUoQ7kNvwEKQ6_H&_nc_oc=AdnvpBU6gJOiKe9MIzGj0szUN_PVdEx-5IlFYeTKctVbzoZFTAPfEZcII4HI1YqRfJM&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=EIdmmdaStOpAARfmjKCTsg&oh=00_AfXaiFt6-FrI5UTmg4iHui2DAb_fvemXcDEpoA6V06mQPA&oe=689EE837
7593980390624935,"Common Awl. 
Hathazari Chattogram 
April 2024.",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/481294070_955479070061123_2457344930277750343_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGsDGoomp0THLSZkA9TrhxyLAUHnqNWdS0sBQeeo1Z1LS3o0ESWOF-toMUvwuzy6WHWCpjCQTh_YTGdLNBb3Yzv&_nc_ohc=0M1-1kpjoFgQ7kNvwHwCRlO&_nc_oc=AdndMHlk-UxEcgxDdQ0-an5MhRS1hnaZzh02TOG7E3J9Q09Jdo5c0MVdkaTQSp8QHYM&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=lPX4I-qw7b2WpEwPcxChwA&oh=00_AfUzw5yCd7BMKvvh2SKVl4JTQHxzpxlPGmH8pGZrbX0NPA&oe=689EE53B
7611332958889678,"clipper
Akhaura 
30/11/2015",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/498610855_9921815504522128_3055983059460359190_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeEqWkBqQ4o0r_JD_3c_3qerQLHabZ5Py1JAsdptnk_LUr_SiSTVthVnlml4c76r5jgR1LkWYhu2oPzqPSpr-knh&_nc_ohc=MleYVZynum0Q7kNvwEWT1oi&_nc_oc=AdnhGvDLq7m_CSro1Z5kELTw5WaNg13LgOJh34AAgYp_iYGC5V23BO1UOqz1hj4l8lI&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=lPX4I-qw7b2WpEwPcxChwA&oh=00_AfXwjEAdCcGW52kke9WAO--dcXLdNDHXHtNNqT9vUjFlvw&oe=689EDF06
7596632887026352,"Pea blue
Akhaura 
19/04/2024",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/499478101_9921049631265382_1551180053508186277_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGNxBLlhFyYnRvILrInDhqo0cjr_h0sscjRyOv-HSyxyLjIJwo2gtSaGLcJDCPsElOvrcO_7wHyOXEr_63z_ZSy&_nc_ohc=_2XGQo2SsL4Q7kNvwEO6CYc&_nc_oc=AdkcMNN_dICxdgirH0nSr6rlTP2tzTVnsI2CysULyRIr79luG4xGi6SQg3qrDSDkkMo&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=lPX4I-qw7b2WpEwPcxChwA&oh=00_AfVGfN87DtOwwVzTvY8B2xGArSsZfp7hWQkdwH6Tq_as6Q&oe=689EBCCF
7592535654102742,,https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/499717886_9920383397998672_8435798149347617206_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGlF_HzDwp3OeVVQgd5LBh2DwloTgw24asPCWhODDbhq3xsKL_gbmPjG7tdOosNKFWHMdwSyJOgyEx2oj7uS7EW&_nc_ohc=urjgLtUeZJYQ7kNvwHlLmtI&_nc_oc=Adm7t6VD-lXELY1AYC7gn3tLESgZnIEI-5BY0mndkFLWvEAI1OL6sOfLjOyfw47W5wc&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=j--YIwwF-1PbxXJzH-1ndQ&oh=00_AfVptFLZ_XM1RNXhrVHswpp7FJzmDtU2YWpJCpZKNrzkEA&oe=689ED2AD
7598766110146363,"Three Swordtail From Bangladesh that I have captured 🦋

1. Five-bar Swordtail ( Coxbazar)
1. Spot Swordtail (Kaptai )
1. Chain Swordtail ( Moulovibazar ) 

March - April 2024",
7602175363138771,"Orange Oak Leaf  

NE,Bangladesh.
Shot on 60d with 55-250mm
February 2022",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/488594899_2383227482070365_4251773023227146976_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeHgeYNiOL8_7r2WHcyy0OMqSptdM9Dk-ktKm10z0OT6SwJx2IORiffnKEpKFk2TkDiTj_4voR-1dlGRpwIYa6W7&_nc_ohc=kNMYe2VABiYQ7kNvwHfZV4q&_nc_oc=Adm6D0dQt0ZPab_kAUOGL_bfk64ZIOHDGoTK-aiLdu_PUc_f-4HYqp-jNWYbrdT_RdM&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=j--YIwwF-1PbxXJzH-1ndQ&oh=00_AfWoBUH4MgY3zt5g-DE3lseJdULNIrRFM5SIv4DbIlvzqw&oe=689EF2AD
7609058485783792,"Oriental Straight Swift ( parnara bada) 
April 2024. 
Chattogram.",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/481250745_955481600060870_5092897953225792269_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeFImO5ylZJjezj5eu1FwWsp4KhBDDJyh2vgqEEMMnKHawNfTJuBRPTsCiuq6x9euuraipkhWV07j6oXeBQrK4Vd&_nc_ohc=nXe_-ydaLWsQ7kNvwGhq7yb&_nc_oc=AdnPTdYz7vuOb82zk47n92pOOHauGZbPIwseHi2irUKyf5yK-hB-kg76Mc_z9NGbkSE&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=DqvQ9T-VVRfhYFr5h7o0ag&oh=00_AfXXF1QK2ivcJpbJlmAQagbas37R2v6rVhp7Szo0doA7_A&oe=689EC1C2
7606713956018245,"Palmfly  🦋
1. Tiger Palmfly ( Moulovibazar)
1. Spotted Palmfly ( Kaptai )
1. Common Palmfly (Moulovibazar) 

MArch 2024",
7606371419385832,,
7605749862781321,"Striped Albatross (Appias libythea)
21/04/2024. 
Hathazari Chattogram .",https://scontent.fdac5-2.fna.fbcdn.net/v/t39.30808-6/481166443_955481403394223_634464379031175920_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeGXvXs_uB2COtOL4zkj7DEXL-uDPjCclX4v64M-MJyVfuBJ5S9vpIfOus6Y-2HJCm06HlDiB1Y3QCpZol3yv-31&_nc_ohc=tPCl319FJgsQ7kNvwGv9OrM&_nc_oc=Adkon_36X6eTVMLSkCO1HeSsoBbW-hrVB7n-SwmK2pwJTOzufWVj6CBvw0ZnPUZthGo&_nc_zt=23&_nc_ht=scontent.fdac5-2.fna&_nc_gid=zMOFTPdgkLD8d_eX9FhBgQ&oh=00_AfUmrax1JQltIkr2Yjk_Qi0dfIPSouuqZEuJERFcyCFCOQ&oe=689ECED6
7605418642814443,"রাগ নকশী, হরতনি
Common Jezebel
Binomial Name: Delias cucharis
নীড়- ছায়া সুনিবিড়, শেরপুর, ১৭ এপ্রিল ২০২৪
©Mugniur Rahman Moni",https://scontent.fdac5-1.fna.fbcdn.net/v/t39.30808-6/497850396_9950782251670185_2869548688112033200_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeHIqv1DzfGIjkK4rH07vz8AmzMy6gpvWZWbMzLqCm9ZlRaDhuqdx453ki6KnZyv1l3Elio6Dyen8xfAk5cju7z5&_nc_ohc=GDCA-yhqsYMQ7kNvwFWJzP4&_nc_oc=AdngewoanI4d7R-eF8HgYstmcvr1zNySgRkKLWxJKIOlsIr1gU6qVx8OG_6GBoKPjfg&_nc_zt=23&_nc_ht=scontent.fdac5-1.fna&_nc_gid=zMOFTPdgkLD8d_eX9FhBgQ&oh=00_AfWeU4sI_3EFPCRP8yJE0EzWSAuigXfNbGDb6HTEg__fiw&oe=689EDA91
